,time,open,high,low,close,Volume,SMA_5,SMA_15,VMA_5,VMA_15,EMA_5,EMA_15,Diff,up,down,avg_20up,avg_20down,avg_60up,avg_60down,RS_20,RS_60,RSI_20,RSI_60,RSI_ratio,EMA_26,EMA_12,MACD_line,MACD_signal,MACD,STD_5,Upper Bollinger Band,Lower Bollinger Band,high_low,high_prevClose,low_prevClose,TrueRange,ATR_12,ATR_3,stop_loss
219,2022-12-14 12:00:00,18684.0,18692.3,18670.55,18672.4,23032409,18657.45,18571.423333333332,29899570.0,26750909.866666667,18655.369859250088,18599.79851084608,-11.25,0.0,11.25,15.957500000000072,5.875,,,2.7161702127659697,,73.09057597618238,,,18580.845074390698,18611.321672061935,-30.47659767123696,-9.678506076872518,-20.798091594364443,35.825915898936024,18729.101831797874,18585.798168202127,21.75,8.649999999997817,13.100000000002183,21.75,41.88333333333321,23.133333333332605,18614.483333333334
220,2022-12-14 13:00:00,18671.9,18683.7,18638.55,18645.95,26154839,18667.769999999997,18582.093333333334,28084132.8,27109424.866666667,18652.229906166725,18605.56744699032,-26.450000000000728,0.0,26.450000000000728,15.957500000000072,6.85,,,2.3295620437956313,,69.96601994957808,,,18585.66766147287,18616.649107129328,-30.981445656456344,-13.939093992789285,-17.04235166366706,13.712339333508673,18695.194678667012,18640.34532133298,45.150000000001455,11.299999999999272,33.85000000000218,45.150000000001455,40.25833333333352,30.63333333333382,18615.408333333333
221,2022-12-14 14:00:00,18646.05,18670.2,18632.9,18668.2,28336416,18667.55,18596.123333333337,25279379.6,27886396.8,18657.55327077782,18613.396516116532,22.25,22.25,0.0,15.597500000000036,6.85,,,2.2770072992700783,,69.4843523777704,,,18591.781168030437,18624.580013724815,-32.79884569437854,-17.71104433310714,-15.087801361271403,13.690462008175471,18694.93092401635,18640.16907598365,37.29999999999927,24.25,13.049999999999272,37.29999999999927,39.145833333333634,34.733333333333576,18615.499999999996
222,2022-12-14 15:00:00,18669.15,18676.35,18640.2,18643.0,39124822,18662.640000000003,18609.280000000002,28162063.4,28768544.6,18652.702180518547,18617.096951601965,-25.200000000000728,0.0,25.200000000000728,15.597500000000036,6.755000000000109,,,2.3090303478904195,,69.77966670394781,,,18595.575155583738,18627.41385776715,-31.83870218341326,-20.536575903168362,-11.302126280244899,17.549052680913217,18697.73810536183,18627.541894638176,36.14999999999782,8.149999999997817,28.0,36.14999999999782,38.825000000000124,39.53333333333285,18615.741666666665
240,2022-12-15 09:00:00,18618.6,18652.9,18569.25,18576.15,38526272,18641.140000000003,18614.710000000003,31034951.6,28918866.4,18627.184787012367,18611.978582651718,-66.84999999999854,0.0,66.84999999999854,13.647500000000036,10.097500000000036,,,1.3515721713295359,,57.47525794904188,,,18594.136255170128,18619.52711041836,-25.390855248231674,-21.507431772181025,-3.8834234760506483,38.59963406559937,18718.339268131203,18563.940731868803,83.65000000000146,9.900000000001455,73.75,83.65000000000146,41.41666666666697,52.366666666666184,18620.23333333333
241,2022-12-15 10:00:00,18576.45,18593.7,18558.9,18570.65,22888099,18620.79,18618.873333333333,31006089.6,27538228.2,18608.339858008247,18606.812509820254,-5.5,0.0,5.5,13.647500000000036,9.567499999999928,,,1.4264436895740935,,58.78742192547947,,,18592.396532564933,18612.007554969383,-19.611022404449614,-21.128149898634746,1.5171274941851323,44.38684208184759,18709.563684163695,18532.016315836307,34.79999999999927,17.549999999999272,17.25,34.79999999999927,42.279166666666846,51.53333333333285,18620.38333333333
242,2022-12-15 11:00:00,18570.35,18584.7,18548.95,18552.65,21254163,18602.13,18619.493333333336,30025954.4,27321165.4,18589.7765720055,18600.042196092723,-18.0,0.0,18.0,13.647500000000036,10.310000000000036,,,1.3237148399612015,,56.96545966816235,,,18589.45234496753,18602.875623435633,-13.4232784681044,-19.587175612528675,6.163897144424276,50.373164978979894,18702.876329957962,18501.38367004204,35.75,14.049999999999272,21.700000000000728,35.75,42.72500000000006,51.40000000000024,18620.3
243,2022-12-15 12:00:00,18552.5,18554.45,18515.35,18521.55,19531494,18572.800000000003,18615.336666666666,28264970.0,27098363.066666666,18567.034381337002,18590.230671581132,-31.100000000002183,0.0,31.100000000002183,13.647500000000036,10.457500000000072,,,1.3050442266315985,,56.616884463804084,,,18584.422541636603,18590.36398906092,-5.941447424316721,-16.858029974886286,10.916582550569565,44.655542769073755,18662.111085538152,18483.488914461854,39.10000000000218,1.7999999999992724,37.30000000000291,39.10000000000218,43.166666666666664,36.55000000000049,18620.566666666666
244,2022-12-15 13:00:00,18521.9,18538.45,18497.15,18504.75,20625287,18545.15,18609.746666666666,24565063.0,27158720.333333332,18546.272920891337,18579.54558763349,-16.799999999999272,0.0,16.799999999999272,13.647500000000036,10.69250000000011,11.428333333333285,13.05583333333331,1.2763619359363945,0.875343077806853,56.07025472473277,46.676423539021755,1.2012543051388185,18578.520871885743,18577.192606128472,1.3282657572708558,-13.220770828454858,14.549036585725714,31.05084539914467,18607.25169079829,18483.048309201713,41.29999999999927,16.900000000001455,24.399999999997817,41.29999999999927,43.69583333333321,38.71666666666715,18620.675
245,2022-12-15 14:00:00,18505.25,18527.5,18409.25,18435.3,31019927,18516.98,18599.2,23063794.0,27935479.133333333,18509.281947260894,18561.514889179303,-69.45000000000073,0.0,69.45000000000073,11.195000000000073,14.165000000000145,11.02583333333332,14.21333333333332,0.7903282739145753,0.7757387429643525,44.14432176656142,43.685409581668694,1.0105049303483078,18567.911918412723,18555.3629744164,12.548943996323942,-8.0668278634991,20.61577185982304,52.42827958270861,18621.83655916542,18412.12344083458,118.25,22.75,95.5,118.25,45.07083333333321,66.21666666666715,18620.591666666667
246,2022-12-15 15:00:00,18437.65,18451.7,18387.7,18399.75,29225548,18482.8,18587.013333333332,24331283.8,28412314.466666665,18472.77129817393,18541.29427803189,-35.54999999999927,0.0,35.54999999999927,10.520000000000072,15.94250000000011,10.701666666666643,14.80583333333331,0.6598714128900737,0.7228006979231155,39.754369390647135,41.95498056127282,0.9475482733828986,18555.45548001178,18531.422516813876,24.032963197903882,-1.6468696512185028,25.679832849122384,63.2770495519808,18609.354099103963,18356.245900896036,64.0,16.400000000001455,47.599999999998545,64.0,48.51666666666673,74.51666666666642,18620.583333333332
264,2022-12-16 09:00:00,18331.2,18440.95,18299.55,18379.25,42280043,18448.120000000003,18572.673333333332,28536459.8,28882182.333333332,18441.597532115957,18521.038743277906,-20.5,0.0,20.5,8.762500000000182,16.967500000000108,10.084166666666654,15.147499999999976,0.5164284661853619,0.6657314188259891,34.05557714729919,39.96631217385561,0.8521070695528672,18542.40322223313,18508.011360380973,34.39186185215658,5.560876649456514,28.830985202700067,62.94046393223461,18574.000927864472,18322.239072135533,141.40000000000146,41.20000000000073,100.20000000000073,141.40000000000146,58.216666666666846,107.88333333333382,18617.466666666664
265,2022-12-16 10:00:00,18379.45,18389.55,18276.3,18287.35,26594145,18401.28,18547.210000000003,29948990.0,27831113.2,18390.181688077304,18491.827650368166,-91.90000000000146,0.0,91.90000000000146,6.735000000000037,21.56250000000018,10.084166666666654,16.02416666666668,0.3123478260869556,0.6293098965104776,23.800689106811504,38.62432173635488,0.6162098915101276,18523.5103909566,18474.0634587839,49.446932172697416,14.338087754104695,35.108844418592724,79.5787471628369,18560.437494325673,18242.122505674324,113.25,10.299999999999272,102.95000000000073,113.25,65.84166666666685,106.21666666666715,18616.85833333333
266,2022-12-16 11:00:00,18287.2,18343.8,18270.95,18309.85,19469023,18362.3,18523.363333333335,29717737.2,27481621.2,18363.404458718203,18469.080444072144,22.5,22.5,0.0,7.625000000000182,21.56250000000018,9.96333333333332,16.02416666666668,0.3536231884058026,0.6217692027666532,26.124197002141628,38.33894500561163,0.6814010400734256,18507.683695330183,18448.799849740226,58.88384558995676,23.24723932127511,35.63660626868165,62.022798227813595,18486.345596455627,18238.25440354437,72.84999999999854,56.45000000000073,16.399999999997817,72.84999999999854,68.14999999999993,109.16666666666667,18618.191666666666
267,2022-12-16 12:00:00,18309.7,18410.8,18301.1,18384.3,24295221,18352.1,18503.406666666666,28372796.0,27490513.866666667,18370.36963914547,18458.482888563125,74.45000000000073,74.45000000000073,0.0,11.102500000000145,21.56250000000018,10.861666666666679,16.02416666666668,0.5148985507246401,0.6778303603931564,33.988979029542435,40.39921891950532,0.8413276280728306,18498.54416234276,18438.876795934037,59.667366408724774,30.531264738765046,29.13610166995973,50.05524448055824,18452.210488961115,18251.989511038882,109.70000000000073,100.95000000000073,8.75,109.70000000000073,74.1833333333334,98.59999999999975,18617.649999999998
268,2022-12-16 13:00:00,18384.05,18409.3,18314.75,18319.85,21526198,18336.120000000003,18479.903333333332,26832926.0,27390099.8,18353.529759430312,18441.153777492735,-64.45000000000073,0.0,64.45000000000073,11.102500000000145,24.237500000000182,10.861666666666679,16.03083333333337,0.4580711707065523,0.6775484742943279,31.41624221844947,40.38920392922435,0.7778376190207025,18485.30755772478,18420.564981174954,64.74257654982648,37.373527100977334,27.369049448849147,43.34411148021086,18422.808222960426,18249.43177703958,94.54999999999927,25.0,69.54999999999927,94.54999999999927,79.05000000000018,92.36666666666618,18618.441666666666
269,2022-12-16 14:00:00,18320.15,18356.05,18265.55,18275.85,32051665,18315.44,18455.23,24787250.4,27783221.533333335,18327.636506286875,18420.490805306144,-44.0,0.0,44.0,10.512500000000182,26.43750000000018,10.8,16.764166666666704,0.39763593380615075,0.644231247203856,28.45060893098804,39.181304229525,0.7261271540202875,18469.7921830785,18398.301137917268,71.49104516123407,44.19703071302868,27.294014448205388,42.27532377178781,18399.990647543575,18230.889352456423,90.5,36.20000000000073,54.29999999999927,90.5,79.6208333333334,98.25,18618.0
270,2022-12-16 15:00:00,18276.95,18313.9,18255.15,18270.1,111358210,18311.989999999998,18428.69,41740063.4,33318007.8,18308.45767085792,18401.691954642876,-5.75,0.0,5.75,6.765000000000145,26.725000000000183,10.8,16.351666666666702,0.25313376987839475,0.6604831311792871,20.20005971931944,39.77656374685404,0.5078382297645578,18455.00016951713,18378.577885929997,76.42228358713328,50.64208128784961,25.780202299283673,45.70548927655817,18403.400978553113,18220.579021446883,58.75,38.05000000000291,20.69999999999709,58.75,81.61666666666679,81.26666666666642,18618.083333333332
336,2022-12-19 09:00:00,18288.25,18322.15,18244.55,18312.8,34408720,18312.579999999998,18406.67666666667,44728002.8,33003601.0,18309.905113905283,18390.580460312514,42.70000000000073,42.70000000000073,0.0,8.900000000000182,26.63750000000018,11.51166666666668,16.13083333333337,0.3341154387611496,0.7136436431265166,25.043967639817353,41.64481022579962,0.6013706750980035,18444.46682362697,18368.458211171535,76.00861245543638,55.715387521366964,20.293224934069414,45.68999616994466,18403.95999233989,18221.200007660107,77.60000000000218,52.05000000000291,25.549999999999272,77.60000000000218,85.10416666666697,75.6166666666674,18617.00833333333
337,2022-12-19 10:00:00,18312.45,18358.85,18312.45,18326.55,21171362,18301.03,18390.036666666667,44103231.0,31846607.0,18315.45340927019,18382.57665277345,13.75,13.75,0.0,8.782500000000073,26.63750000000018,11.440000000000024,16.13083333333337,0.3297043641482877,0.7092008059100066,24.79531338226994,41.49312377210216,0.5975764446768655,18435.732244099047,18362.01079406822,73.72145003082551,59.31660002325867,14.404850007566836,26.147146115969214,18353.324292231937,18248.73570776806,46.39999999999782,46.04999999999927,0.3499999999985448,46.39999999999782,85.71249999999993,60.916666666666664,18618.591666666667
338,2022-12-19 11:00:00,18326.1,18372.15,18322.95,18365.95,15842458,18310.25,18376.39,42966483.0,31376897.6,18332.28560618013,18380.49832117677,39.400000000001455,39.400000000001455,0.0,10.752500000000145,26.07500000000018,12.096666666666716,16.103333333333346,0.4123681687440104,0.7511902297660964,29.196931640757725,42.89598108747053,0.6806449205864147,18430.5631889806,18362.616825750032,67.94636323056693,61.042552664720326,6.903810565846605,39.274880649209386,18388.799761298418,18231.700238701582,49.20000000000073,45.60000000000218,3.599999999998545,49.20000000000073,86.3708333333334,57.733333333333576,18618.68333333333
339,2022-12-19 12:00:00,18365.4,18383.65,18338.5,18342.45,18541882,18323.57,18362.376666666663,40264526.4,31196078.866666667,18335.67373745342,18375.742281029674,-23.5,0.0,23.5,10.752500000000145,25.927500000000144,11.40583333333337,16.49500000000001,0.41471410664352854,0.6914721632818043,29.314340239912923,40.87990203398948,0.7170844053280655,18424.03628609315,18359.514237173105,64.52204892004374,61.738451915785014,2.7835970042587306,35.83445618408723,18395.238912368175,18251.901087631824,45.150000000001455,17.700000000000728,27.450000000000728,45.150000000001455,80.27916666666685,46.916666666666664,18619.449999999997
340,2022-12-19 13:00:00,18341.7,18375.65,18322.05,18369.25,16007650,18343.4,18352.22333333333,21194414.4,30961155.933333334,18346.865824968947,18374.930745900965,26.799999999999272,26.799999999999272,0.0,10.980000000000109,25.927500000000144,11.840000000000025,16.49500000000001,0.4234885739080146,0.7177932706880883,29.750050802682466,41.78577730721726,0.7119659539645329,18419.978042678842,18361.012046838783,58.965995840058895,61.183960700639794,-2.2179648605808993,24.48422961844333,18392.368459236888,18294.431540763115,53.60000000000218,33.20000000000073,20.400000000001455,53.60000000000218,79.41250000000036,49.31666666666812,18620.033333333333
341,2022-12-19 14:00:00,18369.2,18411.3,18352.25,18407.6,20701409,18362.36,18345.746666666666,18452952.2,30966230.733333334,18367.110549979298,18379.014402663346,38.349999999998545,38.349999999998545,0.0,12.897500000000036,24.66750000000011,12.479166666666666,15.363333333333381,0.5228539576365655,0.8122694727706635,34.33382137628108,44.82056807638195,0.7660282510870979,18419.061150628557,18368.1794242482,50.88172638035758,59.123513836583356,-8.24178745622578,30.764354373331884,18423.888708746665,18300.831291253337,59.04999999999927,42.04999999999927,17.0,59.04999999999927,72.55000000000018,52.60000000000097,18620.175
342,2022-12-19 15:00:00,18407.3,18431.65,18404.95,18426.2,28131015,18382.29,18345.14,19844882.8,30773636.6,18386.807033319532,18384.912602330427,18.600000000002183,18.600000000002183,0.0,13.827500000000146,21.32500000000018,12.755000000000049,15.363333333333381,0.6484173505275512,0.8302234758082019,39.33575136903497,45.36186355284217,0.8671546600640125,18419.5899542857,18377.105666671552,42.48428761414834,55.79566859209636,-13.31138097794802,33.88564223985145,18450.061284479703,18314.5187155203,26.700000000000728,24.05000000000291,2.649999999997817,26.700000000000728,65.33750000000025,46.45000000000073,18618.366666666665
360,2022-12-20 09:00:00,18355.2,18355.2,18213.55,18218.2,41512105,18352.739999999998,18333.036666666667,24978812.2,31592740.4,18330.604688879692,18364.073527039123,-208.0,0.0,208.0,13.827500000000146,31.45000000000018,12.54916666666674,18.830000000000048,0.4396661367249624,0.6664453885643499,30.539451162277174,39.9920329305538,0.7636383780566735,18404.67217989417,18352.658641029775,52.01353886439392,55.03924264655588,-3.025703782161955,81.9839420253033,18516.707884050604,18188.772115949392,141.65000000000146,71.0,212.65000000000146,212.65000000000146,76.98750000000048,99.46666666666715,18615.158333333333
361,2022-12-20 10:00:00,18216.9,18250.8,18210.3,18228.4,20695596,18329.93,18322.98,25409555.0,30153777.266666666,18296.53645925313,18347.114336159233,10.200000000000728,10.200000000000728,0.0,14.337500000000182,30.550000000000182,12.719166666666752,18.740833333333406,0.4693126022913288,0.6786873582640421,31.940963519911037,40.42964611146436,0.7900381673351763,18391.61498138349,18333.541927025195,58.07305435829403,55.646004988903506,2.4270493693905237,99.54714712139796,18529.024294242798,18130.835705757203,40.5,32.599999999998545,7.900000000001455,40.5,71.22083333333376,93.28333333333406,18614.916666666668
362,2022-12-20 11:00:00,18227.75,18236.75,18202.65,18216.8,21036316,18299.44,18318.27666666667,26415288.2,29783255.333333332,18269.957639502085,18330.82504413933,-11.600000000002183,0.0,11.600000000002183,14.337500000000182,29.57500000000018,12.34333333333343,18.934166666666776,0.48478444632291107,0.6519079265877396,32.65015656134372,39.46393840087394,0.8273415650937838,18378.665723503233,18315.58163055978,63.08409294345256,57.13362257981332,5.950470363639241,107.52054687365933,18514.481093747316,18084.39890625268,34.099999999998545,8.349999999998545,25.75,34.099999999998545,66.18333333333369,95.75,18615.016666666666
363,2022-12-20 12:00:00,18216.9,18281.35,18216.5,18261.8,18509239,18270.280000000002,18315.07333333333,25976854.2,29719269.733333334,18267.238426334727,18322.196913621912,45.0,45.0,0.0,16.587500000000183,28.73500000000022,13.09333333333343,17.922500000000095,0.5772576996693947,0.7305528432603353,36.59881957085341,42.21499771622025,0.8669624908398623,18370.009003243733,18307.307533550586,62.701469693147374,58.24719200248013,4.45427769066724,89.03556592740003,18448.3511318548,18092.208868145204,64.84999999999854,64.54999999999927,0.2999999999992724,64.84999999999854,64.04583333333358,46.48333333333236,18614.991666666665
364,2022-12-20 13:00:00,18261.55,18291.9,18247.35,18279.55,16896916,18240.95,18308.09,23730034.4,29226049.4,18271.342284223152,18316.86604941917,17.75,17.75,0.0,17.475000000000183,25.26250000000018,12.440000000000085,17.922500000000095,0.6917367639782309,0.6940995954805422,40.88914887393983,40.97159324825034,0.9979877674316697,18363.308336336788,18303.037143773574,60.271192563213845,58.65199211462688,1.619200448586966,28.20890816770158,18297.367816335405,18184.532183664596,44.55000000000291,30.100000000002183,14.450000000000728,44.55000000000291,62.86250000000049,47.833333333333336,18615.875
365,2022-12-20 14:00:00,18279.65,18344.4,18278.3,18336.9,22751327,18264.69,18309.22666666667,19977878.8,29307724.666666668,18293.19485614877,18319.370293241776,57.35000000000218,57.35000000000218,0.0,20.342500000000292,23.48500000000022,13.395833333333455,17.375833333333443,0.8661911858633213,0.7709462375905254,46.41492213792723,43.533011969885784,1.0662005691229226,18361.3521632748,18308.246813962254,53.10534931254733,57.54266355421097,-4.4373142416636355,47.57591827818816,18359.841836556374,18169.538163443623,66.10000000000218,64.85000000000218,1.25,66.10000000000218,61.90416666666715,58.500000000001215,18615.866666666665
366,2022-12-20 15:00:00,18335.05,18404.9,18335.05,18385.85,27582912,18296.18,18316.56,21355342.0,29009807.8,18324.07990409918,18327.680256586555,48.94999999999709,48.94999999999709,0.0,22.790000000000145,22.460000000000218,14.204166666666728,17.375833333333443,1.0146927871772005,0.8174667881636356,50.36464088397781,44.97836183238332,1.1197526728889557,18363.16681784704,18320.185765660368,42.98105218667115,54.63034128070301,-11.649289094031857,66.06540887644299,18428.310817752885,18164.049182247116,69.85000000000218,68.0,1.8500000000021828,69.85000000000218,63.85833333333418,60.166666666669094,18616.033333333333
384,2022-12-21 09:00:00,18445.7,18473.35,18368.2,18378.95,36145364,18328.61,18323.816666666666,24377151.6,23995618.066666666,18342.369936066123,18334.088974513237,-6.899999999997817,0.0,6.899999999997817,22.790000000000145,18.210000000000036,14.204166666666728,17.409166666666714,1.251510159253163,0.8159015844143425,55.58536585365865,44.93093631379169,1.237129034335226,18364.335942450965,18329.226417097234,35.10952535373144,50.7261780953087,-15.616652741577255,56.45732237726419,18441.52464475453,18215.695355245472,105.14999999999782,87.5,17.649999999997817,105.14999999999782,68.52083333333394,80.3666666666674,18592.225
